latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
26.045692,119.24508,3.0,28800,Asia/Singapore,GMT+8

time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),precipitation (mm),weather_code (wmo code),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),shortwave_radiation (W/m²),is_day ()
2024-07-21T17:00,33.9,53,37.2,0.00,1,21,15.0,111,418.0,1
2024-07-21T18:00,32.6,55,35.7,0.00,0,18,13.7,117,213.0,1
2024-07-21T19:00,31.3,59,35.6,0.00,0,11,5.4,98,42.0,0
2024-07-21T20:00,30.1,67,35.1,0.00,0,13,4.1,105,0.0,0
2024-07-21T21:00,30.1,71,35.8,0.00,0,3,3.3,103,0.0,0
2024-07-21T22:00,29.1,79,35.3,0.00,0,3,4.4,81,0.0,0
2024-07-21T23:00,29.0,78,35.0,0.00,0,8,4.0,100,0.0,0
2024-07-22T00:00,29.0,77,35.3,0.00,2,60,1.6,27,0.0,0
2024-07-22T01:00,28.4,80,34.6,0.00,1,47,2.3,252,0.0,0
2024-07-22T02:00,28.0,82,34.2,0.00,1,35,2.2,279,0.0,0
2024-07-22T03:00,27.6,84,33.9,0.00,1,29,2.1,301,0.0,0
2024-07-22T04:00,27.3,87,33.7,0.00,0,1,1.8,281,0.0,0
2024-07-22T05:00,26.0,92,32.1,0.00,0,0,3.7,299,0.0,0
2024-07-22T06:00,26.1,95,32.7,0.00,0,1,2.4,297,14.0,1
2024-07-22T07:00,28.1,83,34.5,0.00,2,61,2.1,329,144.0,1
2024-07-22T08:00,29.8,76,36.1,0.00,2,57,2.5,352,352.0,1
2024-07-22T09:00,31.8,64,37.7,0.00,2,52,2.1,59,551.0,1
2024-07-22T10:00,33.2,58,39.2,0.00,1,29,2.3,129,597.0,1
2024-07-22T11:00,34.5,54,40.8,0.00,2,58,3.3,139,690.0,1
2024-07-22T12:00,35.3,51,41.6,0.00,0,19,3.9,124,708.0,1
2024-07-22T13:00,35.8,49,41.6,0.00,1,24,6.1,93,695.0,1
2024-07-22T14:00,36.0,50,42.0,0.00,1,25,11.4,101,812.0,1
2024-07-22T15:00,34.7,56,39.7,0.20,51,38,14.3,108,663.0,1
2024-07-22T16:00,34.2,55,37.6,0.00,0,15,16.9,102,527.0,1
2024-07-22T17:00,33.2,56,36.5,0.00,0,9,15.7,101,380.0,1
2024-07-22T18:00,32.0,61,35.7,0.00,0,3,14.3,102,205.0,1
2024-07-22T19:00,30.7,69,35.4,0.00,0,11,10.6,108,40.0,0
2024-07-22T20:00,30.2,72,35.6,0.00,1,39,7.2,96,0.0,0
2024-07-22T21:00,29.8,75,35.2,0.00,1,22,8.6,92,0.0,0
2024-07-22T22:00,29.5,77,35.3,0.00,2,73,5.8,86,0.0,0
2024-07-22T23:00,29.1,77,34.9,0.20,51,59,5.0,69,0.0,0
2024-07-23T00:00,28.6,79,34.6,0.20,51,75,3.8,41,0.0,0
2024-07-23T01:00,28.0,84,34.2,0.00,3,88,3.6,6,0.0,0
2024-07-23T02:00,27.4,88,33.6,0.00,2,70,4.3,336,0.0,0
2024-07-23T03:00,26.5,93,32.7,0.00,1,22,4.9,343,0.0,0
2024-07-23T04:00,26.1,93,32.1,0.00,1,34,4.8,347,0.0,0
2024-07-23T05:00,25.9,95,31.9,0.00,1,27,4.5,331,0.0,0
2024-07-23T06:00,26.5,93,32.9,0.00,0,11,3.6,315,13.0,1
2024-07-23T07:00,28.0,83,34.0,0.00,0,11,4.8,318,145.0,1
2024-07-23T08:00,29.8,73,35.4,0.00,2,70,5.5,11,339.0,1
2024-07-23T09:00,32.2,61,36.9,0.00,2,71,8.1,45,521.0,1
2024-07-23T10:00,33.8,55,39.1,0.00,3,94,6.9,51,640.0,1
2024-07-23T11:00,35.2,49,40.5,0.00,1,49,9.8,66,792.0,1
2024-07-23T12:00,35.5,49,40.5,0.10,51,46,13.6,68,822.0,1
2024-07-23T13:00,35.9,48,41.0,0.10,51,22,15.1,72,864.0,1
2024-07-23T14:00,36.0,49,40.9,0.00,0,16,16.2,77,837.0,1
2024-07-23T15:00,34.4,55,38.4,0.20,51,22,19.1,79,683.0,1
2024-07-23T16:00,33.5,57,37.0,0.10,51,52,18.4,79,565.0,1
2024-07-23T17:00,32.2,64,36.0,0.00,2,57,17.8,83,352.0,1
2024-07-23T18:00,31.2,67,35.8,0.00,3,91,12.9,77,179.0,1
2024-07-23T19:00,30.4,71,35.3,0.00,3,90,10.0,75,38.0,0
2024-07-23T20:00,29.8,73,35.2,0.00,3,93,6.6,61,0.0,0
2024-07-23T21:00,28.0,80,34.0,0.10,51,99,1.6,333,0.0,0
2024-07-23T22:00,27.9,82,33.6,0.10,51,100,4.6,321,0.0,0
2024-07-23T23:00,27.9,82,33.6,0.20,51,80,4.1,322,0.0,0
2024-07-24T00:00,27.5,84,33.2,0.10,51,70,5.1,321,0.0,0
2024-07-24T01:00,26.9,88,32.6,0.00,3,84,5.9,317,0.0,0
2024-07-24T02:00,27.0,86,32.4,0.00,3,100,7.2,323,0.0,0
2024-07-24T03:00,27.0,85,32.3,0.00,3,100,6.4,322,0.0,0
2024-07-24T04:00,26.6,86,32.0,0.00,3,100,5.9,317,0.0,0
2024-07-24T05:00,26.8,84,32.0,0.00,3,100,5.4,323,0.0,0
2024-07-24T06:00,27.2,81,32.2,0.30,51,100,6.1,315,6.0,1
2024-07-24T07:00,27.5,81,32.3,1.40,61,99,8.4,310,35.0,1
2024-07-24T08:00,28.4,79,33.1,0.00,3,95,11.2,339,132.0,1
2024-07-24T09:00,31.4,63,34.5,0.10,51,90,17.9,15,433.0,1
2024-07-24T10:00,32.3,59,34.9,0.00,1,47,20.7,20,425.0,1
2024-07-24T11:00,33.9,54,37.7,0.20,51,64,19.3,24,751.0,1
2024-07-24T12:00,34.7,51,38.2,0.20,51,49,20.2,35,722.0,1
2024-07-24T13:00,32.4,63,37.0,1.60,61,87,14.4,37,621.0,1
2024-07-24T14:00,33.2,58,36.2,0.20,51,100,20.0,34,512.0,1
2024-07-24T15:00,32.0,63,34.8,0.80,53,100,24.6,51,622.0,1
2024-07-24T16:00,30.2,72,34.3,0.30,51,100,16.1,27,210.0,1
2024-07-24T17:00,29.2,78,34.0,0.80,53,100,13.9,350,150.0,1
2024-07-24T18:00,28.8,79,33.7,0.30,51,100,11.6,353,67.0,1
2024-07-24T19:00,28.2,81,33.1,0.10,51,100,11.4,347,19.0,0
2024-07-24T20:00,27.6,83,32.3,0.50,53,100,12.0,344,0.0,0
2024-07-24T21:00,26.9,91,32.1,2.50,63,100,12.4,330,0.0,0
2024-07-24T22:00,26.6,90,31.5,1.00,55,100,12.6,336,0.0,0
2024-07-24T23:00,26.5,89,30.6,0.40,51,100,16.6,342,0.0,0
2024-07-25T00:00,26.2,90,30.3,1.10,55,100,15.9,354,0.0,0
2024-07-25T01:00,26.0,91,30.1,0.70,53,100,15.9,354,0.0,0
2024-07-25T02:00,26.0,90,29.6,0.30,51,100,18.1,339,0.0,0
2024-07-25T03:00,26.0,90,28.8,2.30,61,100,23.5,337,0.0,0
2024-07-25T04:00,26.0,91,28.8,9.20,65,100,23.5,356,0.0,0
2024-07-25T05:00,26.0,92,29.5,4.00,63,100,20.4,9,0.0,0
2024-07-25T06:00,26.1,93,30.3,3.00,63,100,16.3,354,3.0,1
2024-07-25T07:00,26.3,92,30.0,2.10,61,100,20.2,3,20.0,1
2024-07-25T08:00,26.5,92,30.3,1.50,61,100,20.9,2,87.0,1
2024-07-25T09:00,26.3,91,28.5,11.30,65,100,30.0,350,116.0,1
2024-07-25T10:00,26.3,92,29.2,3.80,63,100,25.9,358,135.0,1
2024-07-25T11:00,26.7,93,30.1,9.30,65,100,25.2,31,151.0,1
2024-07-25T12:00,27.0,94,30.3,17.50,65,100,28.5,32,297.0,1
2024-07-25T13:00,26.8,92,29.4,5.90,63,100,29.6,21,86.0,1
2024-07-25T14:00,26.5,93,29.9,8.30,65,100,24.5,20,83.0,1
2024-07-25T15:00,27.0,93,31.3,3.80,63,100,20.6,33,144.0,1
2024-07-25T16:00,26.9,93,31.0,1.10,55,100,20.3,30,94.0,1
2024-07-25T17:00,26.5,94,30.1,2.50,63,100,23.7,41,32.0,1
2024-07-25T18:00,26.5,93,30.6,1.60,61,100,19.4,47,53.0,1
2024-07-25T19:00,26.5,94,31.4,0.60,53,100,14.0,48,5.0,0
2024-07-25T20:00,26.4,95,31.8,2.30,61,100,11.3,59,0.0,0
2024-07-25T21:00,25.8,95,31.2,12.70,65,100,8.1,32,0.0,0
2024-07-25T22:00,25.8,96,31.9,6.00,63,100,5.0,21,0.0,0
2024-07-25T23:00,26.0,96,30.9,3.80,63,100,13.6,68,0.0,0
2024-07-26T00:00,25.9,97,31.2,7.20,63,100,11.1,77,0.0,0
2024-07-26T01:00,25.6,96,30.9,2.20,61,100,10.2,80,0.0,0
2024-07-26T02:00,25.6,96,30.7,2.20,61,100,11.7,81,0.0,0
2024-07-26T03:00,25.8,97,31.4,0.40,51,100,9.3,77,0.0,0
2024-07-26T04:00,25.9,98,31.7,0.10,51,100,7.9,74,0.0,0
2024-07-26T05:00,25.7,97,30.9,0.90,53,100,11.4,125,0.0,0
2024-07-26T06:00,25.9,96,30.9,1.80,61,100,12.4,126,4.0,1
2024-07-26T07:00,26.0,96,31.3,2.80,63,100,11.0,113,17.0,1
2024-07-26T08:00,26.3,95,31.6,1.10,55,100,11.4,125,64.0,1
2024-07-26T09:00,26.8,95,32.1,1.70,61,100,14.5,150,75.0,1
2024-07-26T10:00,27.0,94,32.2,0.60,53,100,14.5,153,96.0,1
2024-07-26T11:00,27.8,89,32.9,0.50,53,100,15.3,156,258.0,1
2024-07-26T12:00,28.4,89,34.2,0.70,53,100,13.0,141,349.0,1
2024-07-26T13:00,27.8,90,33.2,2.90,63,100,14.0,154,233.0,1
2024-07-26T14:00,27.3,92,32.6,1.40,61,100,14.0,157,144.0,1
2024-07-26T15:00,27.2,92,32.5,3.60,63,100,13.9,159,87.0,1
2024-07-26T16:00,27.1,93,32.2,4.70,63,100,14.7,158,43.0,1
2024-07-26T17:00,26.9,93,31.9,4.50,63,100,15.0,153,51.0,1
2024-07-26T18:00,26.9,93,32.1,2.30,61,100,13.5,146,37.0,1
2024-07-26T19:00,26.6,93,31.6,4.20,63,100,14.0,168,4.0,0
2024-07-26T20:00,26.6,93,31.8,4.90,63,100,12.7,155,0.0,0
2024-07-26T21:00,26.4,93,30.9,2.70,63,100,15.8,153,0.0,0
2024-07-26T22:00,26.1,94,30.4,1.20,55,100,16.5,157,0.0,0
2024-07-26T23:00,25.9,93,30.4,2.50,63,100,13.7,162,0.0,0
2024-07-27T00:00,25.6,95,30.7,5.10,63,100,10.9,136,0.0,0
2024-07-27T01:00,25.9,94,30.5,10.50,65,100,14.0,162,0.0,0
2024-07-27T02:00,25.7,93,30.8,3.20,63,100,9.2,159,0.0,0
2024-07-27T03:00,25.5,94,30.5,2.60,63,100,9.5,143,0.0,0
2024-07-27T04:00,25.7,94,30.7,1.70,61,100,10.7,140,0.0,0
2024-07-27T05:00,26.0,93,30.6,0.20,51,100,13.6,158,0.0,0
2024-07-27T06:00,26.0,93,30.9,0.20,51,100,12.6,153,4.0,1
2024-07-27T07:00,26.5,93,31.7,0.50,53,100,11.3,153,30.0,1
2024-07-27T08:00,26.6,94,31.8,0.60,53,100,12.6,143,110.0,1
2024-07-27T09:00,26.9,94,32.5,0.50,53,100,11.3,149,79.0,1
2024-07-27T10:00,27.1,93,32.6,1.40,61,99,12.8,169,156.0,1
2024-07-27T11:00,28.7,85,33.8,0.70,53,100,15.0,163,493.0,1
2024-07-27T12:00,28.4,84,33.1,0.90,53,100,15.7,164,421.0,1
2024-07-27T13:00,28.4,84,33.4,0.90,53,100,13.5,164,339.0,1
2024-07-27T14:00,28.2,85,33.2,0.60,53,100,14.3,168,359.0,1
2024-07-27T15:00,27.8,91,33.6,1.00,55,100,12.0,159,255.0,1
2024-07-27T16:00,27.6,88,32.9,0.10,51,100,11.6,158,154.0,1
2024-07-27T17:00,27.6,89,33.1,0.30,51,100,10.7,140,127.0,1
2024-07-27T18:00,27.0,92,32.9,0.80,53,100,8.2,131,113.0,1
2024-07-27T19:00,26.5,93,32.3,0.10,51,100,6.7,126,23.0,0
2024-07-27T20:00,26.5,92,32.4,0.00,3,99,6.8,122,0.0,0
2024-07-27T21:00,26.0,94,31.7,0.20,51,100,6.6,119,0.0,0
2024-07-27T22:00,25.9,95,31.9,0.10,51,100,5.6,105,0.0,0
2024-07-27T23:00,25.9,95,31.7,0.00,3,100,6.3,103,0.0,0
2024-07-28T00:00,26.0,95,32.0,0.00,3,100,5.6,105,0.0,0
2024-07-28T01:00,26.0,96,31.8,0.00,3,100,7.2,87,0.0,0
2024-07-28T02:00,26.0,96,32.1,0.10,51,100,5.9,101,0.0,0
2024-07-28T03:00,25.8,97,32.1,0.40,51,100,4.9,107,0.0,0
2024-07-28T04:00,25.9,97,32.1,0.10,51,100,5.5,79,0.0,0
2024-07-28T05:00,25.6,98,31.8,0.00,3,82,5.4,86,0.0,0
2024-07-28T06:00,25.8,97,31.9,0.00,3,97,5.4,82,7.0,1
2024-07-28T07:00,26.4,94,32.6,0.00,3,100,5.4,94,67.0,1
2024-07-28T08:00,27.1,89,33.0,0.40,51,79,6.2,126,171.0,1
2024-07-28T09:00,27.5,91,33.9,0.00,2,51,6.8,108,341.0,1
2024-07-28T10:00,28.9,85,35.4,0.20,51,100,9.3,126,597.0,1
2024-07-28T11:00,28.4,83,33.7,4.10,63,70,10.5,164,380.0,1
2024-07-28T12:00,29.1,83,35.6,0.30,51,52,6.1,118,522.0,1
2024-07-28T13:00,29.4,81,36.0,2.00,61,79,10.3,102,718.0,1
2024-07-28T14:00,29.2,83,35.8,0.70,53,68,6.5,93,586.0,1
2024-07-28T15:00,30.4,78,37.3,0.20,51,26,6.3,121,633.0,1
2024-07-28T16:00,29.7,79,35.4,0.40,51,62,9.5,101,543.0,1
2024-07-28T17:00,28.6,83,34.7,0.10,51,48,6.3,114,238.0,1
2024-07-28T18:00,28.1,86,34.4,0.40,51,58,5.2,155,162.0,1
2024-07-28T19:00,26.5,93,33.0,1.20,55,61,3.3,13,28.0,0
2024-07-28T20:00,26.4,92,32.1,0.10,51,19,6.3,347,0.0,0
2024-07-28T21:00,25.4,94,31.2,0.00,1,28,3.5,336,0.0,0
2024-07-28T22:00,25.1,95,31.0,0.00,0,3,3.3,319,0.0,0
2024-07-28T23:00,24.9,96,30.6,0.00,0,13,3.9,292,0.0,0
2024-07-29T00:00,25.1,95,30.8,0.00,1,21,3.8,287,0.0,0
2024-07-29T01:00,25.0,94,30.4,0.00,0,13,4.2,301,0.0,0
2024-07-29T02:00,25.0,93,30.4,0.00,0,13,4.4,305,0.0,0
2024-07-29T03:00,25.2,94,30.7,0.00,1,33,4.8,297,0.0,0
2024-07-29T04:00,25.5,95,31.3,0.00,3,100,5.0,300,0.0,0
2024-07-29T05:00,26.0,93,31.7,0.00,3,86,6.3,301,0.0,0
2024-07-29T06:00,26.2,94,32.2,0.00,3,100,6.4,313,5.0,1
2024-07-29T07:00,26.9,90,32.6,0.10,51,100,7.1,319,43.0,1
2024-07-29T08:00,27.6,86,33.4,0.20,51,26,7.0,348,155.0,1
2024-07-29T09:00,28.6,85,35.4,0.00,1,47,4.0,10,477.0,1
2024-07-29T10:00,29.4,83,36.4,0.00,3,81,6.4,47,606.0,1
2024-07-29T11:00,30.5,75,36.9,0.20,51,99,11.6,85,738.0,1
2024-07-29T12:00,30.1,72,34.9,0.00,3,84,11.6,95,480.0,1
2024-07-29T13:00,31.1,69,37.6,0.00,1,32,10.8,90,823.0,1
2024-07-29T14:00,31.1,68,37.1,0.00,2,70,13.0,96,800.0,1
2024-07-29T15:00,30.8,70,36.1,0.00,3,100,13.7,90,714.0,1
2024-07-29T16:00,30.1,72,34.9,0.10,51,92,11.9,88,539.0,1
2024-07-29T17:00,29.1,77,34.1,0.40,51,93,10.9,99,286.0,1
2024-07-29T18:00,27.9,83,33.2,0.40,51,97,8.3,95,125.0,1
2024-07-29T19:00,26.5,91,32.8,0.50,53,99,3.1,111,26.0,0
2024-07-29T20:00,26.2,92,32.5,1.60,61,94,2.4,207,0.0,0
2024-07-29T21:00,26.0,95,32.0,0.10,51,99,5.0,249,0.0,0
2024-07-29T22:00,25.6,97,32.0,0.30,51,92,3.3,264,0.0,0
2024-07-29T23:00,26.0,97,32.8,0.30,51,96,1.4,270,0.0,0
2024-07-30T00:00,26.1,95,32.7,0.00,3,91,2.3,321,0.0,0
2024-07-30T01:00,26.0,95,32.5,0.10,51,100,2.4,333,0.0,0
2024-07-30T02:00,26.0,95,32.3,0.30,51,100,2.9,353,0.0,0
2024-07-30T03:00,26.0,95,32.3,0.10,51,100,3.0,346,0.0,0
2024-07-30T04:00,26.0,95,32.5,0.20,51,100,2.2,351,0.0,0
